Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_40_382,VSS,Metal1,217.8400,160.7200,0.000024
FILLER_40_374,VSS,Metal1,214.5330,161.1815,0.000024
FILLER_40_360,VSS,Metal1,205.5200,160.7200,0.000023
FILLER_40_352,VSS,Metal1,202.2130,161.1815,0.000023
FILLER_40_342,VSS,Metal1,195.1600,160.7200,0.000018
FILLER_40_317,VSS,Metal1,184.7520,161.2680,0.000018
FILLER_40_310,VSS,Metal1,177.2400,160.7200,0.000018
FILLER_40_308,VSS,Metal1,176.4000,160.7200,0.000018
FILLER_40_304,VSS,Metal1,174.3400,161.0685,0.000018
FILLER_40_288,VSS,Metal1,168.5120,161.2680,0.000017
FILLER_40_253,VSS,Metal1,145.3200,160.7200,0.000017
FILLER_40_251,VSS,Metal1,144.4800,160.7200,0.000017
FILLER_40_247,VSS,Metal1,142.4200,161.0685,0.000017
FILLER_40_241,VSS,Metal1,139.0600,161.0685,0.000017
FILLER_40_205,VSS,Metal1,118.7200,160.7200,0.000016
FILLER_40_201,VSS,Metal1,116.6600,161.0685,0.000015
FILLER_40_193,VSS,Metal1,113.1730,161.1815,0.000014
FILLER_40_177,VSS,Metal1,106.3520,161.2680,0.000013
FILLER_40_171,VSS,Metal1,99.8600,161.0685,0.000012
FILLER_40_107,VSS,Metal1,80.4845,161.3575,0.000012
FILLER_40_101,VSS,Metal1,60.6600,161.0685,0.000012
FILLER_40_37,VSS,Metal1,41.2845,161.3575,0.000012
FILLER_40_34,VSS,Metal1,22.6800,160.7200,0.000012
FILLER_40_2,VSS,Metal1,12.7640,161.3175,0.000012
FILLER_39_1966,VSS,Metal1,1104.8800,160.7200,0.000015
FILLER_39_1962,VSS,Metal1,1102.8200,160.3710,0.000015
FILLER_39_1956,VSS,Metal1,1099.4600,160.3710,0.000015
FILLER_39_1892,VSS,Metal1,1080.0845,160.0820,0.000015
FILLER_39_1886,VSS,Metal1,1060.2600,160.3710,0.000015
FILLER_39_1822,VSS,Metal1,1040.8845,160.0820,0.000015
FILLER_39_1816,VSS,Metal1,1021.0600,160.3710,0.000015
FILLER_39_1752,VSS,Metal1,1001.6845,160.0820,0.000016
FILLER_39_1746,VSS,Metal1,981.8600,160.3710,0.000016
FILLER_39_1682,VSS,Metal1,962.4845,160.0820,0.000016
FILLER_39_1676,VSS,Metal1,942.6600,160.3710,0.000016
FILLER_39_1612,VSS,Metal1,923.2845,160.0820,0.000016
FILLER_39_1606,VSS,Metal1,903.4600,160.3710,0.000016
FILLER_39_1542,VSS,Metal1,884.0845,160.0820,0.000016
FILLER_39_1539,VSS,Metal1,865.4800,160.7200,0.000016
FILLER_39_1535,VSS,Metal1,863.7000,160.3710,0.000016
FILLER_39_1519,VSS,Metal1,857.8720,160.1720,0.000016
FILLER_39_1474,VSS,Metal1,829.0800,160.7200,0.000030
FILLER_39_1472,VSS,Metal1,828.2400,160.7200,0.000030
FILLER_39_1468,VSS,Metal1,826.0000,160.7200,0.000034
FILLER_39_1448,VSS,Metal1,814.5200,160.7200,0.000037
FILLER_39_1440,VSS,Metal1,811.4930,160.2580,0.000037
FILLER_39_1413,VSS,Metal1,794.9200,160.7200,0.000037
FILLER_39_1399,VSS,Metal1,787.0800,160.7200,0.000037
FILLER_39_1372,VSS,Metal1,772.2400,160.7200,0.000014
FILLER_39_1340,VSS,Metal1,762.0440,160.1220,0.000014
FILLER_39_1311,VSS,Metal1,737.8000,160.7200,0.000010
FILLER_39_1309,VSS,Metal1,736.9600,160.7200,0.000010
FILLER_39_1305,VSS,Metal1,734.9000,160.3710,0.000010
FILLER_39_1272,VSS,Metal1,715.9600,160.7200,0.000009
FILLER_39_1270,VSS,Metal1,715.1200,160.7200,0.000009
FILLER_39_1262,VSS,Metal1,711.8130,160.2580,0.000009
FILLER_39_1259,VSS,Metal1,708.6800,160.7200,0.000008
FILLER_39_1255,VSS,Metal1,706.9000,160.3710,0.000008
FILLER_39_1247,VSS,Metal1,703.4130,160.2580,0.000008
FILLER_39_1237,VSS,Metal1,696.6400,160.7200,0.000008
FILLER_39_1221,VSS,Metal1,690.9920,160.1720,0.000008
FILLER_39_1212,VSS,Metal1,682.3600,160.7200,0.000008
FILLER_39_1208,VSS,Metal1,680.5800,160.3710,0.000008
FILLER_39_1192,VSS,Metal1,674.7520,160.1720,0.000008
FILLER_39_1189,VSS,Metal1,669.4800,160.7200,0.000008
FILLER_39_1185,VSS,Metal1,667.7000,160.3710,0.000008
FILLER_39_1169,VSS,Metal1,658.5600,160.7200,0.000008
FILLER_39_1144,VSS,Metal1,644.5600,160.7200,0.000008
FILLER_39_1128,VSS,Metal1,638.9120,160.1720,0.000008
FILLER_39_1108,VSS,Metal1,624.5800,160.3710,0.000009
FILLER_39_1100,VSS,Metal1,621.0930,160.2580,0.000009
FILLER_39_1038,VSS,Metal1,585.3800,160.3710,0.000015
FILLER_39_1019,VSS,Metal1,574.2800,160.7200,0.000017
FILLER_39_1007,VSS,Metal1,567.8400,160.7200,0.000018
FILLER_39_984,VSS,Metal1,554.6800,160.7200,0.000020
FILLER_39_982,VSS,Metal1,553.8400,160.7200,0.000021
FILLER_39_979,VSS,Metal1,551.8800,160.7200,0.000021
FILLER_39_953,VSS,Metal1,537.7800,160.3710,0.000022
FILLER_39_893,VSS,Metal1,504.0000,160.7200,0.000030
FILLER_39_857,VSS,Metal1,483.5600,160.7200,0.000033
FILLER_39_855,VSS,Metal1,482.7200,160.7200,0.000033
FILLER_39_847,VSS,Metal1,479.4130,160.2580,0.000033
FILLER_39_836,VSS,Metal1,472.2600,160.3710,0.000034
FILLER_39_826,VSS,Metal1,466.4800,160.7200,0.000036
FILLER_39_796,VSS,Metal1,449.4000,160.7200,0.000035
FILLER_39_794,VSS,Metal1,448.5600,160.7200,0.000035
FILLER_39_790,VSS,Metal1,446.5000,160.3710,0.000035
FILLER_39_772,VSS,Metal1,435.9600,160.7200,0.000035
FILLER_39_764,VSS,Metal1,431.4800,160.7200,0.000035
FILLER_39_756,VSS,Metal1,428.4530,160.2580,0.000034
FILLER_39_698,VSS,Metal1,394.8000,160.7200,0.000031
FILLER_39_686,VSS,Metal1,388.0800,160.7200,0.000031
FILLER_39_678,VSS,Metal1,384.7730,160.2580,0.000031
FILLER_39_662,VSS,Metal1,377.9520,160.1720,0.000031
FILLER_39_653,VSS,Metal1,369.3200,160.7200,0.000031
FILLER_39_651,VSS,Metal1,368.4800,160.7200,0.000031
FILLER_39_647,VSS,Metal1,366.4200,160.3710,0.000031
FILLER_39_640,VSS,Metal1,362.0400,160.7200,0.000031
FILLER_39_632,VSS,Metal1,359.0130,160.2580,0.000031
FILLER_39_618,VSS,Metal1,350.1800,160.3710,0.000031
FILLER_39_572,VSS,Metal1,324.2400,160.7200,0.000028
FILLER_39_568,VSS,Metal1,322.1800,160.3710,0.000027
FILLER_39_562,VSS,Metal1,318.3600,160.7200,0.000028
FILLER_39_551,VSS,Metal1,312.2000,160.7200,0.000028
FILLER_39_547,VSS,Metal1,310.4200,160.3710,0.000028
FILLER_39_540,VSS,Metal1,306.0400,160.7200,0.000028
FILLER_39_507,VSS,Metal1,288.0200,160.3710,0.000028
FILLER_39_492,VSS,Metal1,279.4400,160.7200,0.000028
FILLER_39_489,VSS,Metal1,277.4800,160.7200,0.000028
FILLER_39_487,VSS,Metal1,276.6400,160.7200,0.000028
FILLER_39_483,VSS,Metal1,274.5800,160.3710,0.000028
FILLER_39_475,VSS,Metal1,271.0930,160.2580,0.000027
FILLER_39_465,VSS,Metal1,264.5000,160.3710,0.000026
FILLER_39_434,VSS,Metal1,246.9600,160.7200,0.000023
FILLER_39_430,VSS,Metal1,244.9000,160.3710,0.000023
FILLER_39_422,VSS,Metal1,241.4130,160.2580,0.000024
FILLER_39_418,VSS,Metal1,238.0000,160.7200,0.000024
FILLER_39_383,VSS,Metal1,218.1200,160.7200,0.000024
FILLER_39_302,VSS,Metal1,172.7600,160.7200,0.000017
FILLER_39_298,VSS,Metal1,170.9800,160.3710,0.000017
FILLER_39_282,VSS,Metal1,165.1520,160.1720,0.000017
FILLER_39_279,VSS,Metal1,159.8800,160.7200,0.000017
FILLER_39_277,VSS,Metal1,159.0400,160.7200,0.000017
FILLER_39_273,VSS,Metal1,156.9800,160.3710,0.000017
FILLER_39_226,VSS,Metal1,130.2000,160.7200,0.000017
FILLER_39_224,VSS,Metal1,129.3600,160.7200,0.000017
FILLER_39_220,VSS,Metal1,127.3000,160.3710,0.000017
FILLER_39_212,VSS,Metal1,123.8130,160.2580,0.000017
FILLER_39_209,VSS,Metal1,120.6800,160.7200,0.000017
FILLER_39_205,VSS,Metal1,118.9000,160.3710,0.000016
FILLER_39_200,VSS,Metal1,115.6400,160.7200,0.000014
FILLER_39_198,VSS,Metal1,114.8000,160.7200,0.000014
FILLER_39_190,VSS,Metal1,111.4930,160.2580,0.000014
FILLER_39_174,VSS,Metal1,104.6720,160.1720,0.000013
FILLER_39_142,VSS,Metal1,91.1640,160.1220,0.000012
FILLER_39_136,VSS,Metal1,80.2600,160.3710,0.000012
FILLER_39_72,VSS,Metal1,60.8845,160.0820,0.000012
FILLER_39_66,VSS,Metal1,41.0600,160.3710,0.000012
FILLER_39_2,VSS,Metal1,21.6845,160.0820,0.000012
FILLER_38_1967,VSS,Metal1,1105.1600,152.8800,0.000001
FILLER_38_1959,VSS,Metal1,1102.1330,153.3415,0.000001
FILLER_38_1927,VSS,Metal1,1090.7640,153.4775,0.000001
FILLER_38_1921,VSS,Metal1,1079.8600,153.2285,0.000001
FILLER_38_1857,VSS,Metal1,1060.4845,153.5175,0.000001
FILLER_38_1851,VSS,Metal1,1040.6600,153.2285,0.000001
FILLER_38_1787,VSS,Metal1,1021.2845,153.5175,0.000001
FILLER_38_1781,VSS,Metal1,1001.4600,153.2285,0.000001
FILLER_38_1717,VSS,Metal1,982.0845,153.5175,0.000001
FILLER_38_1711,VSS,Metal1,962.2600,153.2285,0.000001
FILLER_38_1647,VSS,Metal1,942.8845,153.5175,0.000001
FILLER_38_1641,VSS,Metal1,923.0600,153.2285,0.000001
FILLER_38_1577,VSS,Metal1,903.6845,153.5175,0.000001
FILLER_38_1571,VSS,Metal1,883.8600,153.2285,0.000001
FILLER_38_1507,VSS,Metal1,864.4845,153.5175,0.000001
FILLER_38_1472,VSS,Metal1,828.2400,152.8800,0.000001
FILLER_38_1468,VSS,Metal1,826.1800,153.2285,0.000001
FILLER_38_1449,VSS,Metal1,815.0800,152.8800,0.000002
FILLER_38_1445,VSS,Metal1,813.3000,153.2285,0.000002
FILLER_38_1437,VSS,Metal1,809.8130,153.3415,0.000002
FILLER_38_1434,VSS,Metal1,806.6800,152.8800,0.000002
FILLER_38_1420,VSS,Metal1,799.1200,152.8800,0.000003
FILLER_38_1416,VSS,Metal1,797.0600,153.2285,0.000003
FILLER_38_1408,VSS,Metal1,793.5730,153.3415,0.000003
FILLER_38_1381,VSS,Metal1,777.2800,152.8800,0.000004
FILLER_38_1373,VSS,Metal1,773.9730,153.3415,0.000004
FILLER_38_1367,VSS,Metal1,769.1600,152.8800,0.000004
FILLER_38_1364,VSS,Metal1,767.4800,152.8800,0.000004
FILLER_38_1362,VSS,Metal1,766.6400,152.8800,0.000004
FILLER_38_1352,VSS,Metal1,761.0400,152.8800,0.000004
FILLER_38_1309,VSS,Metal1,736.9600,152.8800,0.000004
FILLER_38_1305,VSS,Metal1,734.9000,153.2285,0.000004
FILLER_38_1297,VSS,Metal1,731.4130,153.3415,0.000004
FILLER_38_1293,VSS,Metal1,728.0000,152.8800,0.000004
FILLER_38_1285,VSS,Metal1,724.6930,153.3415,0.000004
FILLER_38_1278,VSS,Metal1,719.3200,152.8800,0.000004
FILLER_38_1270,VSS,Metal1,716.2930,153.3415,0.000004
FILLER_38_1260,VSS,Metal1,709.7000,153.2285,0.000004
FILLER_38_1244,VSS,Metal1,703.8720,153.4280,0.000004
FILLER_38_1238,VSS,Metal1,697.2000,152.8800,0.000004
FILLER_38_1234,VSS,Metal1,695.1400,153.2285,0.000004
FILLER_38_1209,VSS,Metal1,680.6800,152.8800,0.000004
FILLER_38_1207,VSS,Metal1,679.8400,152.8800,0.000004
FILLER_38_1203,VSS,Metal1,677.7800,153.2285,0.000004
FILLER_38_1186,VSS,Metal1,667.8000,152.8800,0.000004
FILLER_38_1173,VSS,Metal1,660.5200,152.8800,0.000005
FILLER_38_1165,VSS,Metal1,657.4930,153.3415,0.000005
FILLER_38_1143,VSS,Metal1,644.0000,152.8800,0.000005
FILLER_38_1135,VSS,Metal1,639.7000,153.2285,0.000005
FILLER_38_1110,VSS,Metal1,625.2400,152.8800,0.000005
FILLER_38_1108,VSS,Metal1,624.4000,152.8800,0.000005
FILLER_38_1100,VSS,Metal1,621.0930,153.3415,0.000006
FILLER_38_1084,VSS,Metal1,610.6800,152.8800,0.000006
FILLER_38_1073,VSS,Metal1,604.5200,152.8800,0.000006
FILLER_38_1071,VSS,Metal1,603.6800,152.8800,0.000006
FILLER_38_1025,VSS,Metal1,578.1000,153.2285,0.000012
FILLER_38_1007,VSS,Metal1,569.0130,153.3415,0.000013
FILLER_38_987,VSS,Metal1,556.8200,153.2285,0.000014
FILLER_38_957,VSS,Metal1,540.0200,153.2285,0.000016
FILLER_38_879,VSS,Metal1,495.8800,152.8800,0.000022
FILLER_38_877,VSS,Metal1,495.0400,152.8800,0.000022
FILLER_38_815,VSS,Metal1,460.3200,152.8800,0.000023
FILLER_38_793,VSS,Metal1,448.1800,153.2285,0.000023
FILLER_38_785,VSS,Metal1,444.6930,153.3415,0.000024
FILLER_38_779,VSS,Metal1,439.8800,152.8800,0.000024
FILLER_38_742,VSS,Metal1,419.4400,152.8800,0.000024
FILLER_38_719,VSS,Metal1,407.7330,153.3415,0.000024
FILLER_38_672,VSS,Metal1,379.9600,152.8800,0.000026
FILLER_38_649,VSS,Metal1,367.0800,152.8800,0.000026
FILLER_38_647,VSS,Metal1,366.2400,152.8800,0.000026
FILLER_38_639,VSS,Metal1,362.9330,153.3415,0.000027
FILLER_38_623,VSS,Metal1,356.1120,153.4280,0.000027
FILLER_38_556,VSS,Metal1,315.2800,152.8800,0.000033
FILLER_38_541,VSS,Metal1,307.0600,153.2285,0.000034
FILLER_38_527,VSS,Metal1,299.2200,153.2285,0.000035
FILLER_38_524,VSS,Metal1,297.0800,152.8800,0.000035
FILLER_38_522,VSS,Metal1,296.2400,152.8800,0.000035
FILLER_38_518,VSS,Metal1,294.1800,153.2285,0.000035
FILLER_38_486,VSS,Metal1,283.8040,153.4775,0.000035
FILLER_38_480,VSS,Metal1,272.4400,152.8800,0.000035
FILLER_38_471,VSS,Metal1,267.4000,152.8800,0.000035
FILLER_38_463,VSS,Metal1,264.3730,153.3415,0.000035
FILLER_38_454,VSS,Metal1,257.8800,152.8800,0.000036
FILLER_38_452,VSS,Metal1,257.0400,152.8800,0.000036
FILLER_38_444,VSS,Metal1,253.7330,153.3415,0.000038
FILLER_38_406,VSS,Metal1,231.0000,152.8800,0.000039
FILLER_38_339,VSS,Metal1,193.4800,152.8800,0.000031
FILLER_38_329,VSS,Metal1,187.8800,152.8800,0.000028
FILLER_38_325,VSS,Metal1,186.1000,153.2285,0.000028
FILLER_38_317,VSS,Metal1,182.6130,153.3415,0.000026
FILLER_38_314,VSS,Metal1,179.4800,152.8800,0.000026
FILLER_38_312,VSS,Metal1,178.6400,152.8800,0.000023
FILLER_38_304,VSS,Metal1,175.3330,153.3415,0.000023
FILLER_38_272,VSS,Metal1,163.9640,153.4775,0.000023
FILLER_38_241,VSS,Metal1,139.0600,153.2285,0.000022
FILLER_38_229,VSS,Metal1,132.3400,153.2285,0.000021
FILLER_38_189,VSS,Metal1,109.7600,152.8800,0.000020
FILLER_38_185,VSS,Metal1,107.7000,153.2285,0.000020
FILLER_38_177,VSS,Metal1,104.2130,153.3415,0.000020
FILLER_38_171,VSS,Metal1,99.8600,153.2285,0.000017
FILLER_38_107,VSS,Metal1,80.4845,153.5175,0.000016
FILLER_38_101,VSS,Metal1,60.6600,153.2285,0.000016
FILLER_38_37,VSS,Metal1,41.2845,153.5175,0.000016
FILLER_38_34,VSS,Metal1,22.6800,152.8800,0.000016
FILLER_38_2,VSS,Metal1,12.7640,153.4775,0.000016
FILLER_37_1966,VSS,Metal1,1104.8800,152.8800,0.000001
FILLER_37_1962,VSS,Metal1,1102.8200,152.5310,0.000001
FILLER_37_1956,VSS,Metal1,1099.4600,152.5310,0.000001
FILLER_37_1892,VSS,Metal1,1080.0845,152.2420,0.000001
FILLER_37_1886,VSS,Metal1,1060.2600,152.5310,0.000001
FILLER_37_1822,VSS,Metal1,1040.8845,152.2420,0.000001
FILLER_37_1816,VSS,Metal1,1021.0600,152.5310,0.000001
FILLER_37_1752,VSS,Metal1,1001.6845,152.2420,0.000001
FILLER_37_1746,VSS,Metal1,981.8600,152.5310,0.000001
FILLER_37_1682,VSS,Metal1,962.4845,152.2420,0.000001
FILLER_37_1676,VSS,Metal1,942.6600,152.5310,0.000001
FILLER_37_1612,VSS,Metal1,923.2845,152.2420,0.000001
FILLER_37_1606,VSS,Metal1,903.4600,152.5310,0.000001
FILLER_37_1542,VSS,Metal1,884.0845,152.2420,0.000001
FILLER_37_1539,VSS,Metal1,865.4800,152.8800,0.000001
FILLER_37_1531,VSS,Metal1,862.4530,152.4180,0.000001
FILLER_37_1499,VSS,Metal1,851.0840,152.2820,0.000001
FILLER_37_1484,VSS,Metal1,834.6800,152.8800,0.000001
FILLER_37_1478,VSS,Metal1,831.3200,152.8800,0.000001
FILLER_37_1476,VSS,Metal1,830.4800,152.8800,0.000001
FILLER_37_1472,VSS,Metal1,828.4200,152.5310,0.000001
FILLER_37_1441,VSS,Metal1,812.0530,152.4180,0.000002
FILLER_37_1412,VSS,Metal1,794.3600,152.8800,0.000003
FILLER_37_1410,VSS,Metal1,793.5200,152.8800,0.000003
FILLER_37_1402,VSS,Metal1,790.2130,152.4180,0.000004
FILLER_37_1396,VSS,Metal1,785.8600,152.5310,0.000004
FILLER_37_1317,VSS,Metal1,741.1600,152.8800,0.000004
FILLER_37_1313,VSS,Metal1,739.3800,152.5310,0.000004
FILLER_37_1278,VSS,Metal1,719.3200,152.8800,0.000004
FILLER_37_1274,VSS,Metal1,717.5400,152.5310,0.000004
FILLER_37_1259,VSS,Metal1,708.6800,152.8800,0.000004
FILLER_37_1251,VSS,Metal1,705.6530,152.4180,0.000004
FILLER_37_1234,VSS,Metal1,694.6800,152.8800,0.000004
FILLER_37_1212,VSS,Metal1,682.8200,152.5310,0.000004
FILLER_37_1183,VSS,Metal1,666.1200,152.8800,0.000005
FILLER_37_1136,VSS,Metal1,639.8000,152.8800,0.000005
FILLER_37_1132,VSS,Metal1,638.0200,152.5310,0.000005
FILLER_37_1106,VSS,Metal1,623.2800,152.8800,0.000005
FILLER_37_1098,VSS,Metal1,619.9730,152.4180,0.000006
FILLER_37_1064,VSS,Metal1,599.4800,152.8800,0.000008
FILLER_37_1060,VSS,Metal1,597.7000,152.5310,0.000008
FILLER_37_1049,VSS,Metal1,591.0800,152.8800,0.000012
FILLER_37_1041,VSS,Metal1,588.0530,152.4180,0.000012
FILLER_37_1025,VSS,Metal1,581.2320,152.3320,0.000012
FILLER_37_1017,VSS,Metal1,573.4400,152.8800,0.000013
FILLER_37_1013,VSS,Metal1,571.3800,152.5310,0.000013
FILLER_37_1005,VSS,Metal1,567.8930,152.4180,0.000013
FILLER_37_962,VSS,Metal1,542.6400,152.8800,0.000016
FILLER_37_909,VSS,Metal1,512.6800,152.8800,0.000022
FILLER_37_907,VSS,Metal1,511.8400,152.8800,0.000022
FILLER_37_857,VSS,Metal1,483.5600,152.8800,0.000023
FILLER_37_830,VSS,Metal1,468.7200,152.8800,0.000023
FILLER_37_826,VSS,Metal1,466.6600,152.5310,0.000023
FILLER_37_782,VSS,Metal1,441.5600,152.8800,0.000024
FILLER_37_780,VSS,Metal1,440.7200,152.8800,0.000024
FILLER_37_768,VSS,Metal1,434.0000,152.8800,0.000024
FILLER_37_760,VSS,Metal1,430.6930,152.4180,0.000024
FILLER_37_724,VSS,Metal1,409.5400,152.5310,0.000024
FILLER_37_714,VSS,Metal1,403.7600,152.8800,0.000024
FILLER_37_710,VSS,Metal1,401.7000,152.5310,0.000024
FILLER_37_702,VSS,Metal1,398.2130,152.4180,0.000024
FILLER_37_691,VSS,Metal1,390.6000,152.8800,0.000025
FILLER_37_689,VSS,Metal1,389.7600,152.8800,0.000025
FILLER_37_680,VSS,Metal1,384.4400,152.8800,0.000025
FILLER_37_678,VSS,Metal1,383.6000,152.8800,0.000025
FILLER_37_674,VSS,Metal1,381.5400,152.5310,0.000025
FILLER_37_629,VSS,Metal1,355.8800,152.8800,0.000027
FILLER_37_625,VSS,Metal1,354.1000,152.5310,0.000027
FILLER_37_617,VSS,Metal1,350.6130,152.4180,0.000027
FILLER_37_607,VSS,Metal1,344.0200,152.5310,0.000027
FILLER_37_562,VSS,Metal1,321.9520,152.3320,0.000027
FILLER_37_559,VSS,Metal1,316.6800,152.8800,0.000030
FILLER_37_557,VSS,Metal1,315.8400,152.8800,0.000033
FILLER_37_549,VSS,Metal1,312.5330,152.4180,0.000033
FILLER_37_507,VSS,Metal1,287.8400,152.8800,0.000035
FILLER_37_460,VSS,Metal1,261.2400,152.8800,0.000036
FILLER_37_452,VSS,Metal1,258.2130,152.4180,0.000036
FILLER_37_437,VSS,Metal1,248.3600,152.8800,0.000039
FILLER_37_419,VSS,Metal1,238.2800,152.8800,0.000039
FILLER_37_376,VSS,Metal1,214.4800,152.8800,0.000038
FILLER_37_368,VSS,Metal1,211.1730,152.4180,0.000038
FILLER_37_352,VSS,Metal1,204.3520,152.3320,0.000038
FILLER_37_348,VSS,Metal1,198.8000,152.8800,0.000036
FILLER_37_326,VSS,Metal1,186.2000,152.8800,0.000028
FILLER_37_322,VSS,Metal1,184.4200,152.5310,0.000026
FILLER_37_314,VSS,Metal1,180.9330,152.4180,0.000026
FILLER_37_282,VSS,Metal1,169.5640,152.2820,0.000023
FILLER_37_279,VSS,Metal1,159.8800,152.8800,0.000023
FILLER_37_277,VSS,Metal1,159.0400,152.8800,0.000023
FILLER_37_273,VSS,Metal1,156.9800,152.5310,0.000023
FILLER_37_265,VSS,Metal1,153.4930,152.4180,0.000023
FILLER_37_229,VSS,Metal1,132.1600,152.8800,0.000021
FILLER_37_218,VSS,Metal1,125.7200,152.8800,0.000021
FILLER_37_216,VSS,Metal1,124.8800,152.8800,0.000021
FILLER_37_212,VSS,Metal1,122.8200,152.5310,0.000021
FILLER_37_174,VSS,Metal1,101.3600,152.8800,0.000017
FILLER_37_142,VSS,Metal1,91.1640,152.2820,0.000016
FILLER_37_136,VSS,Metal1,80.2600,152.5310,0.000016
FILLER_37_72,VSS,Metal1,60.8845,152.2420,0.000016
FILLER_37_66,VSS,Metal1,41.0600,152.5310,0.000016
FILLER_37_2,VSS,Metal1,21.6845,152.2420,0.000016
FILLER_36_1967,VSS,Metal1,1105.1600,145.0400,0.000002
FILLER_36_1959,VSS,Metal1,1102.1330,145.5015,0.000002
FILLER_36_1927,VSS,Metal1,1090.7640,145.6375,0.000002
FILLER_36_1921,VSS,Metal1,1079.8600,145.3885,0.000002
FILLER_36_1857,VSS,Metal1,1060.4845,145.6775,0.000002
FILLER_36_1851,VSS,Metal1,1040.6600,145.3885,0.000002
FILLER_36_1787,VSS,Metal1,1021.2845,145.6775,0.000002
FILLER_36_1781,VSS,Metal1,1001.4600,145.3885,0.000002
FILLER_36_1717,VSS,Metal1,982.0845,145.6775,0.000002
FILLER_36_1711,VSS,Metal1,962.2600,145.3885,0.000002
FILLER_36_1647,VSS,Metal1,942.8845,145.6775,0.000002
FILLER_36_1641,VSS,Metal1,923.0600,145.3885,0.000002
FILLER_36_1577,VSS,Metal1,903.6845,145.6775,0.000002
FILLER_36_1571,VSS,Metal1,883.8600,145.3885,0.000002
FILLER_36_1507,VSS,Metal1,864.4845,145.6775,0.000002
FILLER_36_1504,VSS,Metal1,845.8800,145.0400,0.000002
FILLER_36_1500,VSS,Metal1,844.1000,145.3885,0.000002
FILLER_36_1492,VSS,Metal1,840.6130,145.5015,0.000002
FILLER_36_1476,VSS,Metal1,833.7920,145.5880,0.000002
FILLER_36_1447,VSS,Metal1,813.9600,145.0400,0.000005
FILLER_36_1445,VSS,Metal1,813.1200,145.0400,0.000005
FILLER_36_1437,VSS,Metal1,809.8130,145.5015,0.000005
FILLER_36_1433,VSS,Metal1,806.4000,145.0400,0.000005
FILLER_36_1404,VSS,Metal1,791.3330,145.5015,0.000005
FILLER_36_1393,VSS,Metal1,783.7200,145.0400,0.000005
FILLER_36_1391,VSS,Metal1,782.8800,145.0400,0.000005
FILLER_36_1382,VSS,Metal1,777.5600,145.0400,0.000005
FILLER_36_1361,VSS,Metal1,766.2600,145.3885,0.000005
FILLER_36_1331,VSS,Metal1,749.0000,145.0400,0.000005
FILLER_36_1329,VSS,Metal1,748.1600,145.0400,0.000005
FILLER_36_1299,VSS,Metal1,731.0800,145.0400,0.000004
FILLER_36_1297,VSS,Metal1,730.2400,145.0400,0.000004
FILLER_36_1293,VSS,Metal1,728.0000,145.0400,0.000004
FILLER_36_1280,VSS,Metal1,720.4400,145.0400,0.000004
FILLER_36_1273,VSS,Metal1,716.5200,145.0400,0.000004
FILLER_36_1265,VSS,Metal1,713.4930,145.5015,0.000004
FILLER_36_1256,VSS,Metal1,707.4600,145.3885,0.000004
FILLER_36_1231,VSS,Metal1,693.0000,145.0400,0.000003
FILLER_36_1227,VSS,Metal1,691.2200,145.3885,0.000003
FILLER_36_1203,VSS,Metal1,677.7800,145.3885,0.000004
FILLER_36_1183,VSS,Metal1,666.1200,145.0400,0.000004
FILLER_36_1175,VSS,Metal1,661.6400,145.0400,0.000004
FILLER_36_1173,VSS,Metal1,660.8000,145.0400,0.000004
FILLER_36_1132,VSS,Metal1,638.0200,145.3885,0.000004
FILLER_36_1116,VSS,Metal1,632.1920,145.5880,0.000004
FILLER_36_1084,VSS,Metal1,610.6800,145.0400,0.000004
FILLER_36_1082,VSS,Metal1,609.8400,145.0400,0.000004
FILLER_36_1071,VSS,Metal1,603.4000,145.0400,0.000004
FILLER_36_1067,VSS,Metal1,601.6200,145.3885,0.000005
FILLER_36_1059,VSS,Metal1,598.1330,145.5015,0.000005
FILLER_36_1045,VSS,Metal1,590.2930,145.5015,0.000005
FILLER_36_1037,VSS,Metal1,584.3600,145.0400,0.000006
FILLER_36_1029,VSS,Metal1,581.3330,145.5015,0.000007
FILLER_36_1014,VSS,Metal1,571.4800,145.0400,0.000008
FILLER_36_1012,VSS,Metal1,570.6400,145.0400,0.000008
FILLER_36_1008,VSS,Metal1,568.5800,145.3885,0.000008
FILLER_36_971,VSS,Metal1,547.4000,145.0400,0.000010
FILLER_36_944,VSS,Metal1,532.2800,145.0400,0.000013
FILLER_36_886,VSS,Metal1,500.2600,145.3885,0.000014
FILLER_36_879,VSS,Metal1,495.8800,145.0400,0.000015
FILLER_36_877,VSS,Metal1,495.0400,145.0400,0.000015
FILLER_36_866,VSS,Metal1,488.6000,145.0400,0.000016
FILLER_36_864,VSS,Metal1,487.7600,145.0400,0.000016
FILLER_36_849,VSS,Metal1,479.3600,145.0400,0.000018
FILLER_36_804,VSS,Metal1,453.8800,145.0400,0.000021
FILLER_36_802,VSS,Metal1,453.0400,145.0400,0.000021
FILLER_36_757,VSS,Metal1,427.5600,145.0400,0.000023
FILLER_36_755,VSS,Metal1,426.7200,145.0400,0.000023
FILLER_36_737,VSS,Metal1,416.8200,145.3885,0.000023
FILLER_36_705,VSS,Metal1,398.4400,145.0400,0.000023
FILLER_36_697,VSS,Metal1,395.4130,145.5015,0.000023
